,title,channel,running_time,watch_date,watch_time,category_id,category_title,watched (%),account
1207,Mathematical Thinking: Crash Course Statistics #2,CrashCourse,11:01,2022-11-21,오후 10:02,27,Education,1.0,woghks.study
1208,대착각? 아무도 RTX 4080을 안 사고 있다! 스팀 가을 세일 발표 외 | 게임 ...,모험러의 어드벤처,14:04,2022-11-21,오후 10:00,20,Gaming,0.12,woghks.study
1209,브로커 [간절구조대],PAKA,22:27,2022-11-21,오후 9:34,20,Gaming,1.0,woghks.study
1210,올해 고티는 누가 받을까? 더 게임 어워드 2022 후보작 공개 외 | 뉴스왓쎄오,GameDO,10:07,2022-11-21,오후 9:22,20,Gaming,0.8,woghks.study
1211,0/10/2? 티확찢? 우리는 왜 트롤에 광열하는가? [G식의 밤 무삭제판],G식의 밤 Original,3:24:51,2022-11-21,오후 6:35,20,Gaming,0.0,woghks.study
1212,취업자 증가율 '뚝뚝'…내년 고용 없는 침체 온다/한국경제TV뉴스,한국경제TV뉴스,2:24,2022-11-21,오후 6:35,25,News & Politics,0.1,woghks.study
1213,Crash Course Computer Science Preview,CrashCourse,2:45,2022-11-21,오후 6:29,27,Education,1.0,woghks.study
1214,What Is Statistics: Crash Course Statistics #1,CrashCourse,13:00,2022-11-21,오후 6:18,27,Education,0.1,woghks.study
1215,Black Lives Matter: Crash Course Black American...,CrashCourse,13:21,2022-11-21,오후 6:18,27,Education,0.1,woghks.study
1216,당신이 잘알던 갓오브워의 50가지 야동 봐야지 [갓오브워 라그나로크],김성회의 G식백과,13:12,2022-11-21,오후 6:05,20,Gaming,1.0,woghks.study
1217,전용기 배제가 '헌법수호' 일환? 헌법학자들에게 물었더니.. [뉴스.zip/MBC뉴스],MBCNEWS,6:19,2022-11-21,오후 4:28,25,News & Politics,1.0,woghks.study
1218,"""사과하면 될 일 왜 자꾸 키우나"" 또 쓴소리.. 친윤 '부글부글' [뉴스.zip/M...",MBCNEWS,4:41,2022-11-21,오후 2:27,25,News & Politics,1.0,woghks.study
1219,세계 최고 정글에게 인정받은 미드 럭스,여왕럭스,10:39,2022-11-21,오후 2:11,20,Gaming,1.0,woghks.study
1220,밥 줘,팍플레이Pacplay,8:55,2022-11-21,오전 9:55,20,Gaming,0.38,woghks.study
1221,🍁스타벅스 모닝 재즈 음악 - 🥤신선한 에너지를 위한 긍정적인 무드 재즈 & 보사...,스타벅스 매장음악 2022,1:00:00:00,2022-11-21,오전 8:29,22,People & Blogs,0.0,woghks.study
1222,"게이머들이 PC 출시만을 기다린다는 초갓겜!! ""새게임 플러스""까지 등장ㅎㄷㄷ(무조건...",라미월드,12:10,2022-11-21,오전 8:28,20,Gaming,0.1,woghks.study
1223,1. Introduction to Statistics,MIT OpenCourseWare,1:18:03,2022-11-21,오전 8:26,27,Education,0.1,woghks.study
1224,"Lecture 1: Sets, Set Operations and Mathematica...",MIT OpenCourseWare,1:14:22,2022-11-21,오전 8:25,27,Education,0.1,woghks.study
1225,"LCK선수의 치솟는 연봉, 연봉 상한선은 필요한가? [ 출입금G #6 ]",G식의 밤 Original,18:45,2022-11-21,오전 12:43,20,Gaming,0.7,woghks.study
1226,Crash Course Statistics Preview,CrashCourse,3:00,2022-11-20,오후 11:57,27,Education,1.0,woghks.study
1227,What Is Statistics: Crash Course Statistics #1,CrashCourse,13:00,2022-11-20,오후 11:57,27,Education,1.0,woghks.study
1228,[인사하네오] 신입이 바라보는 네오위즈는? 게임회사 정규직 전환자 인터뷰🎤,네오위즈,11:03,2022-11-20,오후 11:00,20,Gaming,0.31,woghks.study
1229,대기업 체험형 인턴 vs. 중소기업 정규직 | 나의 커리어에 더 유리한 선택은? [J...,AND (ft.인싸담당자),10:49,2022-11-20,오후 10:45,27,Education,0.64,woghks.study
1230,"윤 대통령 출근길 약식회견장에 가림막 설치, ""매우 심각하게 본다"" (2022.11....",MBCNEWS,2:13,2022-11-20,오후 10:17,25,News & Politics,0.1,woghks.study
1231,"촛불집회 참석 야당 겨냥, 대통령실 ""헌정질서 흔들기"" - 정국 급랭 (2022.11...",MBCNEWS,2:33,2022-11-20,오후 10:16,25,News & Politics,0.15,woghks.study
1232,산업을 정하기 힘든 취준생이라면 기억해야하는 세가지 꿀팁,면접왕 이형,4:07,2022-11-20,오후 10:10,26,Howto & Style,1.0,woghks.study
1233,1. 온라인웨비나_게임데이터분석 1강,코어사이트,12:32,2022-11-20,오후 10:02,22,People & Blogs,0.22,woghks.study
1234,[G-STAR 2022] 'P의 거짓' 게임 소개 간담회,채널 게임동아,11:12,2022-11-20,오후 9:58,20,Gaming,0.34,woghks.study
1235,그래 이 맛이야! 2022 지스타 3년만의 귀환 GSTAR 유사상표 맛스타와 혼동하지...,말방구 실험실,4:25,2022-11-20,오후 9:53,28,Science & Technology,1.0,woghks.study
1236,Transform Your Life: Learn the Power of Thinkin...,The Art of Improvement,8:38,2022-11-20,오후 9:44,27,Education,1.0,woghks.study
1237,🥤매장음악 광고없는☕ 스타벅스 매장음악곡 모음 🍁 STARBUCKS Soothin...,스타벅스 매장음악 2022,1:00:00:00,2022-11-20,오후 7:42,22,People & Blogs,0.0,woghks.study
1238,전 대기업 임원이 면접에서 가장 많이 탈락시킨 유형은?,AND (ft.인싸담당자),7:25,2022-11-20,오후 7:31,26,Howto & Style,0.31,woghks.study
1239,마감임박)최대95%?닌텐도 스위치 역대급 🔥블프🔥 할인 떴다! 독점작 부터 트리플...,코리수의게임세상,15:09,2022-11-20,오후 5:49,20,Gaming,0.1,woghks.study
1240,"RTX4000번대 구매취소 이유, & RTX3000 구매자가 승리했습니다.",테크베어Tech Bear,4:13,2022-11-20,오후 5:45,28,Science & Technology,1.0,woghks.study
1241,【롤】 '태양불꽃 방패' 관짝행 공식입장 ( + 등급 강등..),THIRD[롤 백과사전],1:59,2022-11-20,오후 4:51,20,Gaming,1.0,woghks.study
1242,어렵게 합격한 신의직장 교사를 그만두는 이유,직업의모든것,8:15,2022-11-20,오전 10:23,24,Entertainment,0.57,woghks.study
1243,바래다 주는 길에 환승이별 당한 흙수저 남자(실제영상),직업의모든것,10:08,2022-11-20,오전 10:20,24,Entertainment,0.68,woghks.study
1244,우리가 와인을 마셔야하는 이유ㅋㅋ (30대 직장인 필수시청),직업의모든것,8:40,2022-11-20,오전 10:00,24,Entertainment,0.82,woghks.study
1245,(ko)인구절벽에서 우리 아이들의 미래를 지키는 법 | 오  준 세이브더칠드런 이사장...,세바시 강연 Sebasi Talk,15:56,2022-11-20,오전 9:36,27,Education,0.21,woghks.study
1246,[문명6] 신난이도 전쟁 없이 정복승리 하기😱 (Sid Meier's Civiliz...,옥냥이 RoofTopCAT,3:55:51,2022-11-20,오전 1:29,20,Gaming,0.61,woghks.study
1247,롤드컵이 월드컵이 될 수 없는 결정적인 이유!! [ G식의밤 시즌3 스타 vs LOL...,김성회의 G식백과,36:41,2022-11-20,오전 12:53,20,Gaming,1.0,woghks.study
1248,서울 도심서 대규모 집회‥논술 겹쳐 도심 곳곳 '혼잡' (2022.11.19/뉴스데스...,MBCNEWS,1:55,2022-11-20,오전 12:52,25,News & Politics,0.1,woghks.study
1249,녹슨 이렐리아 [간절구조대],PAKA,24:09,2022-11-19,오후 11:06,20,Gaming,1.0,woghks.study
1250,럭스1위 영겁의 지팡이 미드럭스 [여왕럭스],여왕럭스,8:07,2022-11-19,오후 6:52,20,Gaming,1.0,woghks.study
1251,[자막뉴스] 尹 마주한 시진핑 '뼈 있는 말'...中 발표문도 달랐다 / YTN, YTN,1:49,2022-11-19,오후 6:47,25,News & Politics,1.0,woghks.study
1252,"""거긴 진짜 심각해요."" 이혼전문변호사도 포기한 대한민국 불륜의 성지 ㄷㄷ",사이다,7:28,2022-11-19,오후 6:41,24,Entertainment,1.0,woghks.study
1253,Focus On Learning and Creating Rather Than Ente...,The Art of Improvement,12:00,2022-11-19,오후 5:56,27,Education,0.85,woghks.study
1254,샌드박스형 생존 RPG - V Rising 할로윈 시즌 할인! 무료 체험 이벤트!,더큐TV_DuQ,8:06,2022-11-19,오후 1:17,20,Gaming,1.0,woghks.study
1255,"K소울라이크 ""P의 거짓"" 그리고 G-STAR 2022 간단 리뷰!",더큐TV_DuQ,10:59,2022-11-19,오후 1:07,20,Gaming,1.0,woghks.study
1256,드디어 미친 넥슨 feat.지스타 [신작 TOP9],지존조세,8:22,2022-11-19,오후 1:06,20,Gaming,0.1,woghks.study
1257,대통령실·여당 MBC 압박 왜?‥보수매체도 우려 (2022.11.18/뉴스데스크/MBC),MBCNEWS,3:58,2022-11-19,오전 11:51,25,News & Politics,1.0,woghks.study
1258,미드 럭스1위,여왕럭스,10:09,2022-11-19,오전 11:40,20,Gaming,1.0,woghks.study
1259,"""중앙정보부도 은밀히 했는데.."" 'MBC 광고탄압' 파문 확산 [뉴스.zip/MBC뉴스]",MBCNEWS,7:03,2022-11-19,오전 11:32,25,News & Politics,1.0,woghks.study
1260,간만에 전하는 그래픽카드 소식과 용산 소식들 | 용팔이 훈련소,용팔이 훈련소,11:38,2022-11-19,오전 2:22,28,Science & Technology,1.0,woghks.study
1261,[문명6] 간디로 전세계 불가사의 지으면서 외교패왕이 되어보자🤝 (Sid Meier...,옥냥이 RoofTopCAT,5:05:17,2022-11-19,오전 1:29,20,Gaming,0.56,woghks.study
1262,"통신 3사, 돈만 벌고 5G 투자 안 해…정부, 주파수 박탈 / SBS",SBS 뉴스,1:59,2022-11-18,오후 10:38,25,News & Politics,1.0,woghks.study
1263,롤드컵이 월드컵이 될 수 없는 결정적인 이유!! [ G식의밤 시즌3 스타 vs LOL...,김성회의 G식백과,36:41,2022-11-18,오후 10:37,20,Gaming,0.1,woghks.study
1264,인간 시대의 끝이 도래했다,팍플레이Pacplay,10:13,2022-11-18,오후 10:17,20,Gaming,1.0,woghks.study
1265,리니지 사기꾼과 메이플 사기꾼의 차이는? 이인환 게임 전문 변호사 초대석 (1편),중년게이머 김실장,27:04,2022-11-18,오후 5:59,20,Gaming,0.76,woghks.study
1266,소개팅 다니다가 열받아서 인터뷰 나온 남교사,직업의모든것,8:56,2022-11-18,오후 5:50,24,Entertainment,1.0,woghks.study
1267,『동시 시청자 45000명』 세기말 마스터 승급전..,괴물쥐 유튜브,18:20,2022-11-18,오후 3:18,20,Gaming,0.2,woghks.study
1268,피비린내,팍플레이Pacplay,8:39,2022-11-18,오후 3:08,20,Gaming,1.0,woghks.study
1269,"11/18(금) 윤 대통령, MBC 배제에 ""동맹 이간질·악의적""…MBC기자-비서관 ...",SBS 뉴스,1:13:31,2022-11-18,오후 2:44,25,News & Politics,0.0,woghks.study
1270,대통령실 이원모 인사비서관 재산 446억‥상가 점포 64곳 (2022.10.28/뉴스...,MBCNEWS,0:29,2022-11-18,오후 2:43,25,News & Politics,1.0,woghks.study
1271,"MBC 기자 ""뭘 왜곡했나"" 尹에 질문...급기야 '군사정권' 거론까지 / YTN", YTN,5:46,2022-11-18,오후 2:40,25,News & Politics,0.52,woghks.study
1272,[대통령 출근길 취재 현장 ...대통령실 관계자 ㆍMBC 기자 설전] 11월 18일 ...,JTBC News,36:45,2022-11-18,오후 2:39,25,News & Politics,0.41,woghks.study
1273,"인플레이션, 해치웠나...?",슈카월드,29:57,2022-11-18,오후 2:33,23,Comedy,0.1,woghks.study
1274,AI가 그림 대회에서 1등? 오히려 좋아! 로봇이 직업을 대체하면 어떻게 살아야할까?...,최재천의 아마존,13:17,2022-11-18,오후 1:57,22,People & Blogs,0.63,woghks.study
1275,라이엇이 신템에 미친 프리미엄을 붙였습니다..12.22B 핫픽스 패치,롤박사 해도리,1:16,2022-11-18,오후 1:56,20,Gaming,1.0,woghks.study
1276,[문명5] 신난이도 한국 세종대왕! 전 세계가 두려워하는 과학국가 만들기👨‍🔬 (...,옥냥이 RoofTopCAT,3:48:03,2022-11-18,오전 1:15,20,Gaming,0.14,woghks.study
1277,의문의 젠틀한 곰님을 만난고예용,_헤징,9:33,2022-11-18,오전 1:04,20,Gaming,1.0,woghks.study
1278,유우우우우미이이이이 | 롤 애니메이션,박나나,2:29,2022-11-18,오전 1:00,20,Gaming,1.0,woghks.study
1279,닐라 장인에게만 보이는 킬각,박나나,12:11,2022-11-18,오전 12:55,20,Gaming,0.33,woghks.study
1280,"(ko)끝없는 인생의 터널에 가장 필요한 것 | 한동일 '라틴어 수업'저자, 바티칸 ...",세바시 강연 Sebasi Talk,16:27,2022-11-18,오전 12:21,27,Education,0.37,woghks.study
1281,"(ko, en)인생은 마케팅이다 | 조서환 조서환마케팅그룹, 아시아태평양마케팅포럼 회...",세바시 강연 Sebasi Talk,18:32,2022-11-18,오전 12:02,27,Education,1.0,woghks.study
1282,던파가 어딜 감히 [G식의 밤 2시즌 던파 #2],김성회의 G식백과,43:18,2022-11-17,오후 11:28,20,Gaming,0.34,woghks.study
1283,"팡이봇 출동합니다! [팡이요,  메이플스토리]",팡이요,10:30,2022-11-17,오후 11:17,20,Gaming,1.0,woghks.study
1284,언리얼 에픽게임즈 친자확인 비화 세계 최초공개 (feat. 넷마블 엔씨),김성회의 G식백과,8:33,2022-11-17,오후 11:08,20,Gaming,1.0,woghks.study
1285,방송태도 레전드,박나나,10:04,2023-03-28,오후 2:13,20,Gaming,0.54,woghks.study
1286,10x10 Roller Coasters - Smallbuilds Archive,Smallbuilds,3:04,2023-03-28,오전 9:15,20,Gaming,0.41,woghks.study
1287,Digimon Adventure OST #26 - Shitou,OSTDigimon,1:36,2023-03-28,오전 9:11,10,Music,1.0,woghks.study
1288,Digimon Adventure OST #25 - Brave Heart (TV Size),OSTDigimon,2:07,2023-03-28,오전 9:08,10,Music,1.0,woghks.study
1289,Digimon Adventure OST #19 - Aku no Theme,OSTDigimon,1:57,2023-03-28,오전 9:06,10,Music,1.0,woghks.study
1290,Digimon Adventure OST #18 - Eyecatch,OSTDigimon,0:13,2023-03-28,오전 9:06,10,Music,1.0,woghks.study
1291,Digimon Adventure OST #17 - Kuroi Inbou,OSTDigimon,1:17,2023-03-28,오전 9:05,10,Music,1.0,woghks.study
1292,Digimon Adventure OST #16 - Kyoufu no Ashiato,OSTDigimon,1:20,2023-03-28,오전 9:03,10,Music,1.0,woghks.study
1293,Digimon Adventure OST #15 - Hirogaru Fuan,OSTDigimon,1:15,2023-03-28,오전 9:02,10,Music,1.0,woghks.study
1294,Digimon Adventure OST #14 - Ijou Jitai Hassei!!,OSTDigimon,1:33,2023-03-28,오전 9:00,10,Music,1.0,woghks.study
1295,Digimon Adventure OST #13 - Iya na Yokan,OSTDigimon,1:21,2023-03-28,오전 8:59,10,Music,1.0,woghks.study
1296,Digimon Adventure OST #4 - Adventurer ~Taichi no Theme~,OSTDigimon,2:40,2023-03-28,오전 8:58,10,Music,1.0,woghks.study
1297,Digimon Adventure OST #3 - Subtitle,OSTDigimon,0:13,2023-03-28,오전 8:58,10,Music,1.0,woghks.study
1298,Digimon Adventure OST #2 - Avant,OSTDigimon,0:33,2023-03-28,오전 8:57,10,Music,1.0,woghks.study
1299,Digimon Adventure OST #1 - Butter-Fly (TV Size),OSTDigimon,1:40,2023-03-28,오전 8:55,10,Music,1.0,woghks.study
1300,브이몬 진화 #shorts,펭수,0:32,2023-03-28,오전 2:02,1,Film & Animation,1.0,woghks.study
1301,상대 공격력 -80 만드는 방법 ㅋㅋㅋ 딜제거 트린다미어 [테스터훈 뉴메타],테스터훈 마이너스,8:15,2023-03-28,오전 1:52,20,Gaming,1.0,woghks.study
1302,"디지몬 어드벤처 02(제로투, 파워디지몬) 명장면-기억의 조각들이 맞춰지는 순간",쿠릴릴,3:47,2023-03-28,오전 1:46,22,People & Blogs,1.0,woghks.study
1303,워그레이몬 VS 파워드라몬,최윤석유튜브,2:37,2023-03-28,오전 1:42,1,Film & Animation,1.0,woghks.study
1304,"안드로몬, 엔젤몬, 엔젤우몬, 버드라몬 VS 파워드라몬",최윤석유튜브,1:06,2023-03-28,오전 1:41,1,Film & Animation,1.0,woghks.study
1305,안드로몬 VS 피에몬,최윤석유튜브,0:39,2023-03-28,오전 1:40,1,Film & Animation,1.0,woghks.study
1306,"고고한 사이보그, 안드로몬",더덕 ỉ,2:55,2023-03-28,오전 1:38,1,Film & Animation,1.0,woghks.study
1307,레오몬도 웃고 갈 호구 안드로몬 ㅋㅋㅋㅋㅋㅋ,워그레이몬,1:14,2023-03-28,오전 12:56,22,People & Blogs,1.0,woghks.study
1308,나루토 졸업 첫날!,자막.,0:27,2023-03-28,오전 12:55,22,People & Blogs,1.0,woghks.study
1309,럼블 청소년,PAKA,22:10,2023-03-27,오후 11:40,20,Gaming,0.55,woghks.study
1310,뒤에서 대체 뭘 하고 있는 거야,ㅎyㅎ,17:12,2023-03-27,오후 11:39,22,People & Blogs,0.1,woghks.study
1311,세나하자,알빠노,20:02,2023-03-27,오후 11:29,20,Gaming,1.0,woghks.study
1312,럭스1위 세계수 빛으로 벌목하기 [여왕럭스],여왕럭스,8:11,2023-03-27,오후 11:21,20,Gaming,1.0,woghks.study
1313,모두의 AI 학교 : 설립자가 소개하는 아이펠(AIFFEL)만의 장점,모두의연구소,3:55,2023-03-27,오후 12:28,27,Education,0.34,woghks.study
1314,학원에서는 실전 영어를 못 배운다? 영어 회화 학원에 대한 오해,릭이의 필살기,23:12,2023-03-27,오전 12:26,27,Education,0.27,woghks.study
1315,현직 통역사의 영어회화 1:1과외 자료를 책으로 만나실 수 있어요!,갱미몬,7:51,2023-03-27,오전 12:25,22,People & Blogs,1.0,woghks.study
1316,"[영어공부혼자하기] ""다이어트 중이야"" 기초패턴 1탄 | 해커스톡 영어회화 10분의 기적 기초패턴으로 말하기 생활영어 영어기초공부",해커스톡 기초영어회화 공식 유튜브,9:59,2023-03-27,오전 12:24,27,Education,0.1,woghks.study
1317,5 Tips for Better Trackitecture | RollerCoaster Tycoon 2,Flyxxpy,2:30,2023-03-27,오전 12:21,20,Gaming,1.0,woghks.study
1318,성인영어회화 과외 노하우 및 팁방출,갱미몬,9:25,2023-03-27,오전 12:20,22,People & Blogs,0.33,woghks.study
1319,아이펠(AIFFEL) 졸업 후기,모두의연구소,6:35,2023-03-26,오후 10:25,27,Education,0.1,woghks.study
1320,취업? 비전공자? 수업방식?  아이펠(AIFFEL) 교장쌤이 직접 답해드립니다.,모두의연구소,4:06,2023-03-26,오후 10:21,24,Entertainment,1.0,woghks.study
1321,모두의 AI 학교 : 설립자가 소개하는 아이펠(AIFFEL)만의 장점,모두의연구소,3:55,2023-03-26,오후 10:17,27,Education,0.1,woghks.study
1322,AI교육 더이상 서울까지 안가도 돼! AI 온라인 교육 아이펠(AIFEEL),모두의연구소,0:27,2023-03-26,오후 10:17,27,Education,1.0,woghks.study
1323,"Digimon Adventure OST #42 - Achiki, Etemon!",OSTDigimon,0:11,2023-03-26,오후 9:54,10,Music,0.1,woghks.study
1324,Digimon Adventure OST #25 - Brave Heart (TV Size),OSTDigimon,2:07,2023-03-26,오후 9:54,10,Music,1.0,woghks.study
1325,Digimon Adventure OST #4 - Adventurer ~Taichi no Theme~,OSTDigimon,2:40,2023-03-26,오후 9:53,10,Music,0.1,woghks.study
1326,Digimon Adventure OST #3 - Subtitle,OSTDigimon,0:13,2023-03-26,오후 9:53,10,Music,1.0,woghks.study
1327,Digimon Adventure OST #2 - Avant,OSTDigimon,0:33,2023-03-26,오후 9:53,10,Music,1.0,woghks.study
1328,Digimon Adventure 02 OST #45 - Brave Heart (TV Size Instrumental),OSTDigimon,2:05,2023-03-26,오후 9:52,10,Music,1.0,woghks.study
1329,Digimon Adventure 02 OST #46 - Beat Hit! (TV Size),OSTDigimon,2:21,2023-03-26,오후 9:52,10,Music,0.1,woghks.study
1330,Digimon Adventure 02 OST #47 - Yogiru Fuan,OSTDigimon,1:39,2023-03-26,오후 9:52,10,Music,0.1,woghks.study
1331,Digimon Adventure 02 OST #48 - Seijaku,OSTDigimon,2:01,2023-03-26,오후 9:51,10,Music,0.1,woghks.study
1332,Digimon Adventure 02 OST #51 - Itsumo Itsudemo (TV Size),OSTDigimon,1:25,2023-03-26,오후 9:51,10,Music,0.1,woghks.study
1333,Digimon Adventure 02 OST #50 - Sorosoro Yuuhan da ne,OSTDigimon,1:31,2023-03-26,오후 9:51,10,Music,0.1,woghks.study
1334,Digimon Adventure 02 (Movie 1) OST #23 - Asobi Dougu,OSTDigimon,1:12,2023-03-26,오후 9:51,10,Music,1.0,woghks.study
1335,Digimon Adventure 02 OST #17 - Break Up! (TV Size),OSTDigimon,2:00,2023-03-26,오후 9:50,10,Music,1.0,woghks.study
1336,Digimon Adventure 02 OST #4 - Adventure Heart ~Daisuke no Theme~,OSTDigimon,2:06,2023-03-26,오후 9:50,10,Music,1.0,woghks.study
1337,Digimon Adventure 02 OST #3 - Subtitle 02,OSTDigimon,0:13,2023-03-26,오후 9:50,10,Music,1.0,woghks.study
1338,Digimon Adventure 02 OST #2 - Avant 02,OSTDigimon,0:36,2023-03-26,오후 9:49,10,Music,1.0,woghks.study
1339,Digimon Adventure 02 OST #1 - Target ~Akai Shougeki~ (TV Size),OSTDigimon,1:34,2023-03-26,오후 9:48,10,Music,1.0,woghks.study
1340,꼬마몬 진화 #shorts,펭수,0:05,2023-03-26,오후 9:47,1,Film & Animation,1.0,woghks.study
1341,어니몬 진화 #shorts,펭수,0:06,2023-03-26,오후 9:47,22,People & Blogs,1.0,woghks.study
1342,모티몬 진화 #shorts,펭수,0:06,2023-03-26,오후 9:47,22,People & Blogs,1.0,woghks.study
1343,추추몬 진화 #shorts,펭수,0:32,2023-03-26,오후 9:46,1,Film & Animation,1.0,woghks.study
1344,울퉁몬 진화 #shorts,펭수,0:21,2023-03-26,오후 9:45,1,Film & Animation,1.0,woghks.study
1345,미나토 4대 호카게 취임식,hama,2:04,2023-03-26,오후 9:43,22,People & Blogs,1.0,woghks.study
1346,무조건 퇴사해야 성공하는 사람들의 12가지 특징ㅣ1조 부자 김승호 회장ㅣ사장학개론ㅣ스노우폭스북스ㅣ동기부여학과,동기부여학과 : 매일 듣는 성공 마인드 셋,8:34,2023-03-26,오후 9:42,27,Education,0.1,woghks.study
1347,"대기업 퇴사 6개월차, 30대에 백수되면.. 이런 현실을 마주하게 됩니다",커밍쏜_퇴사 후 이야기,7:58,2023-03-26,오후 9:27,22,People & Blogs,1.0,woghks.study
1348,🔥T1 KT 플옵 리뷰 + 페이커 최초 5점 만점!? (선수 평점 최초 도입)🔥,[꿀템TV] 클템 유튜브,1:13:33,2023-03-26,오후 2:31,20,Gaming,0.0,woghks.study
1349,시비르 정글,노루,15:02,2023-03-26,오후 2:16,20,Gaming,1.0,woghks.study
1350,나루토&사스케 vs. 오오츠츠키 모모시키 [보루 토],洗う,10:22,2023-03-26,오후 2:09,22,People & Blogs,1.0,woghks.study
1351,"와룡 폴른 다이너스티 한글판 보스전, 위쳐 ""시리"" 출격!!(XSX)",라미월드,9:26,2023-03-26,오후 2:07,20,Gaming,0.76,woghks.study
1352,"[4K]플레이 하며 내 눈을 의심했다!! 2023년 '닌텐도 스위치' 포함 모든 플랫폼으로 출시 했지만 차세대 버전이 진짜다 ""아우터월드 스페이서스 초이스 에디션""",라미월드,30:00,2023-03-26,오후 2:07,20,Gaming,0.1,woghks.study
1353,디아블로4 리뷰 리얼100%!! 점점 깊이 빠져드는 오픈월드 헬스케어 갓겜의 탄생,라미월드,8:20,2023-03-26,오후 2:05,20,Gaming,0.14,woghks.study
1354,"[소녀세계] 사전예약 TVC 지호지방시 / 60""ver.",소녀세계,1:05,2023-03-26,오후 2:03,22,People & Blogs,1.0,woghks.study
1355,[대똥꼬쇼] 씹덕들도 거르는 씹덕겜. '소녀세계' 제가 대신 해보겠습니다.,모아요,13:55,2023-03-26,오후 1:58,20,Gaming,0.57,woghks.study
1356,디지몬 극장판 오프닝,dl2094,1:34,2023-03-26,오후 1:56,10,Music,1.0,woghks.study
1357,RCT Minutes #5: Castle Food Court | OpenRCT2,Flyxxpy,5:47,2023-03-26,오후 1:54,20,Gaming,1.0,woghks.study
1358,5 Tips for Making Better Buildings | RollerCoaster Tycoon 2,Flyxxpy,2:25,2023-03-26,오후 1:48,20,Gaming,1.0,woghks.study
1359,잡초 제이스,PAKA,22:56,2023-03-26,오후 1:35,20,Gaming,0.61,woghks.study
1360,ONLY ROLLERCOASTERS! - Gravity Gardens Playthrough - RollerCoaster Tycoon 2,Azungu,2:20:49,2023-03-26,오후 1:34,20,Gaming,0.53,woghks.study
1361,Timberline - Wooden Coaster (RCT Classic),w8erbahn,1:00,2023-03-26,오후 1:31,10,Music,1.0,woghks.study
1362,이제는 놓아주어야 할 우리의 '빽도좌' 엔딩,야옹해 바바 Miaow baba,8:55,2023-03-26,오후 1:22,20,Gaming,1.0,woghks.study
1363,제 아트록스는 예술입니다.. art록스기때문이죠죄송합니다,박나나,11:10,2023-03-26,오전 10:20,20,Gaming,1.0,woghks.study
1364,"AI로 코딩, 어디까지 가능한가?",코드깎는노인,1:00,2023-03-26,오전 10:19,28,Science & Technology,1.0,woghks.study
1365,해조야 계정 고마워 잘 쓸게^^,글자네 YouTube,6:32,2023-03-26,오전 10:11,20,Gaming,0.82,woghks.study
1366,단퐁회 후발대들의 반란! 팡이형님과 좌충우돌 리부트 노말 스데미 도전ㅋㅋㅋㅋ [메이플],캡틴김수호,10:29,2023-03-26,오전 10:08,20,Gaming,0.29,woghks.study
1367,디지몬 에볼루션 모두가 운 그장면...(스포주의),누텔라킹,3:02,2023-03-26,오전 3:37,22,People & Blogs,1.0,woghks.study
1368,디지몬 어드벤처 라스트 에볼루션 : 인연,YouTube Movies,1:34:38,2023-03-26,오전 2:08,30,Movies,0.0,woghks.study
1369,7반의 유대를 상징한다고 하는 나루토와 사쿠라 이야기,어린악어,28:25,2023-03-26,오전 1:29,1,Film & Animation,0.77,woghks.study
1370,Digimon Tri - Ophanimon.,CharlesAlexSR,1:38,2023-03-26,오전 1:27,1,Film & Animation,1.0,woghks.study
1371,Every Jogress Evolution in Digimon Adventure 02 (Eng Sub),Monster With A Bowtie,1:05,2023-03-26,오전 1:27,22,People & Blogs,1.0,woghks.study
1372,V- mon All Evolutions Japanese,jdumas92,3:10,2023-03-26,오전 1:24,24,Entertainment,1.0,woghks.study
1373,映画『デジモンアドベンチャー02 THE BEGINNING』 特報,東映アニメーション公式YouTubeチャンネル,0:31,2023-03-26,오전 1:23,1,Film & Animation,1.0,woghks.study
1374,Digimon 02 Evolution Theme - Break Up!,Shine Dwanne,4:09,2023-03-26,오전 1:19,10,Music,1.0,woghks.study
1375,파닥몬 캡슐진화 (희망) #shorts,펭수,0:31,2023-03-26,오전 1:18,1,Film & Animation,1.0,woghks.study
1376,탈주닌자의 연애사,어린악어,12:24,2023-03-26,오전 1:04,1,Film & Animation,1.0,woghks.study
1377,"우추 버프로 이속,주문력 다 미쳐버린 미드럭스[여왕럭스]",여왕럭스,11:21,2023-03-26,오전 12:54,20,Gaming,1.0,woghks.study
1378,"【디스코】감전 아우솔 ,4용먹은 상대로 역전게임 [여왕럭스][FULL GAME]",여왕럭스,28:04,2023-03-26,오전 12:54,20,Gaming,0.1,woghks.study
1379,"오랜만에 원신하면서 아야카,신학 대리가차",꽃분,1:11:22,2023-03-26,오전 12:52,24,Entertainment,0.6,woghks.study
1380,나루토 제 7반 공개!,자막.,0:24,2023-03-26,오전 12:51,22,People & Blogs,1.0,woghks.study
1381,모두가 깜짝 놀란 페이커 IQ200 플레이 (어..?어..?),롤 페이퍼,1:19,2023-03-26,오전 12:23,20,Gaming,1.0,woghks.study
1382,"Failed ""Vekoma Boomerang"" Concepts",Smallbuilds,3:32,2023-03-26,오전 12:23,20,Gaming,0.1,woghks.study
1383,나선환으로 페인 하나를 쓰러뜨리는 코노하마루,Ashura Uchiha,11:54,2023-03-26,오전 12:14,22,People & Blogs,1.0,woghks.study
