,title,channel,running_time,watch_date,watch_time,category_id,category_title,watched (%),account
1183,히나타는 노닥거리는 전술로 외치고있는 보루토를 알아 차렸다 | 부끄러워하는 히나타,norika chan,6:59,2023-02-21,오전 1:33,22,People & Blogs,1.0,kjaehw0207
1184,"히마와리는 백안을 마스터하고 일미를 구한다, 슈카쿠와 히마와리의 이야기", ̶I̶t̶a̶c̶h̶i̶S̶o̶m̶n̶u̶s̶-̶,9:21,2023-02-21,오전 1:24,20,Gaming,1.0,kjaehw0207
1185,치요 바 사마 & 사쿠라 vs. 사소리 [나루토 질풍 전],洗う,24:52,2023-02-21,오전 12:58,22,People & Blogs,1.0,kjaehw0207
1186,"나루토 vs 네지 - 중급닌자 시험, 나루토는 뜻밖의 일격으로 네지를 이긴다",키사 메 우치하,15:18,2023-02-21,오전 12:48,20,Gaming,1.0,kjaehw0207
1187,"네지 VS 히나타 - 카카시, 가이 & 쿠레나이는 히나타를 죽이려는 네지를 막는다, 나루토는 네지를 이기겠다고 약속한다",키사 메 우치하,12:18,2023-02-21,오전 12:41,20,Gaming,1.0,kjaehw0207
1188,「나루토」 2대 호카게는 사스케 일행을 손가락 하나만으로도 겁을 준다 그리고 사스케는 예토전생된 선대 호카게들과 대화한다  (한국어),키사 메 우치하,9:18,2023-02-21,오전 12:40,1,Film & Animation,0.1,kjaehw0207
1189,『나루토』 구미의 시점으로 다시보기,품추남,17:53,2023-02-21,오전 12:40,1,Film & Animation,0.1,kjaehw0207
1190,"카카시는 나루토에게서 미나토를 본다 ""금빛섬광"", 구미는 나루토를 드디어 받아드리고 그와 연결한다",키사 메 우치하,9:02,2023-02-21,오전 12:33,1,Film & Animation,1.0,kjaehw0207
1191,"「나루토」  나루토와 미나토의 부자합작 나선환, 사스케는 나루토의 힘을 알아본다.",키사 메 우치하,11:27,2023-02-21,오전 12:24,28,Science & Technology,1.0,kjaehw0207
1192,미나토는 마다라와 싸우기 위해 선인모드를 사용한다 - 미나토의 선인 모드 vs 육도 마다라,키사 메 우치하,8:28,2023-02-21,오전 12:23,22,People & Blogs,0.85,kjaehw0207
1193,"2차 닌계대전에서 미나토 나미카제의 속도. 츠치카게는 미나토가 바위마을에서 1,000 시노비를 죽인 것에 충격을 받는다.",Ashura Uchiha,12:36,2023-02-21,오전 12:23,22,People & Blogs,0.1,kjaehw0207
1194,"미나토는 토비가 오비토임을 깨닫는다, 오비토는 나가토의 윤회천생을 사용한다",Ashura Uchiha,12:49,2023-02-21,오전 12:03,22,People & Blogs,1.0,kjaehw0207
1195,"나루토 결혼 생활 (히나타와 부부싸움, 호카게 임명 된 날, 보루토와 라면 먹기,보루토 히마와리 싸움, 코노하마루 나루토 변장)-나루토(Naruto)",nato(김나토),6:50,2023-02-20,오후 11:56,22,People & Blogs,1.0,kjaehw0207
1196,나루토와 히나타 결혼하다! 나루토 질풍전 마지막편 [Ep.93],Naruto Replay,11:00,2023-02-20,오후 11:54,1,Film & Animation,0.88,kjaehw0207
1197,나루토와 히나타의 결혼식 준비! 시카마루에게 고백받는다고 착각하는 테마리! [Ep.92],Naruto Replay,11:14,2023-02-20,오후 11:46,1,Film & Animation,0.89,kjaehw0207
1198,나루토의 편지를 받은 사스케! 마을로 돌아간다! [Ep.91],Naruto Replay,8:41,2023-02-20,오후 11:38,1,Film & Animation,1.0,kjaehw0207
1199,사스케를 노리고 접근한 치노! 혈류안의 강력한 동력! [Ep.90],Naruto Replay,14:05,2023-02-20,오후 11:26,1,Film & Animation,1.0,kjaehw0207
1200,사스케는 4카게를 소생시키고 전쟁에 참여합니다. 사스케는 호카게에게 질문을 한다.,Ashura Uchiha,21:24,2023-02-20,오후 11:05,22,People & Blogs,1.0,kjaehw0207
1201,나루토를 인정하는 사스케! 무한츠쿠요미를 해제한다! [Ep.88],Naruto Replay,13:39,2023-02-20,오후 10:56,1,Film & Animation,1.0,kjaehw0207
1202,사스케 vs 나루토 최종결전! [Ep.87],Naruto Replay,14:37,2023-02-20,오후 9:19,1,Film & Animation,1.0,kjaehw0207
1203,나루토의 엄마 쿠시나의 무서움 ㄷㄷ feat.한정 츠쿠요미,balo balo,0:27,2023-02-20,오후 9:18,1,Film & Animation,1.0,kjaehw0207
1204,나루토 마직막회  하이라이트,Review MOV,10:02,2023-02-20,오후 9:03,22,People & Blogs,1.0,kjaehw0207
1205,나루토 히나타 성격이 사쿠라처럼 된다면,Aleh Syucay Как я стал инвестором,2:23,2023-02-20,오후 9:01,22,People & Blogs,0.57,kjaehw0207
1206,나루토 명장면 - 무한 츠쿠요미 발동! 그리고 마다라를 기습하는 검은 제츠! [Ep.78],Naruto Replay,11:51,2023-02-20,오후 8:50,1,Film & Animation,1.0,kjaehw0207
1207,나루토와 사스케는 마다라의 무한 츠쿠요미를 막으려하지만 실패한다 - 마다라는 최강의 닌자가 된다,Ashura Uchiha,12:38,2023-02-20,오후 8:39,22,People & Blogs,1.0,kjaehw0207
1208,마다라는 5카게를 박살낸다 - 츠카데는 마다라의 완전체 스사노오를 보고 절망에 빠진다,Ashura Uchiha,17:47,2023-02-20,오후 8:22,22,People & Blogs,1.0,kjaehw0207
1209,패드립,팍플레이Pacplay,10:54,2023-02-20,오후 8:09,20,Gaming,1.0,kjaehw0207
1210,우치하의 천재 이타치가 사용하는 술법 및 능력 모음,픽스공,10:18,2023-02-20,오후 8:08,1,Film & Animation,0.1,kjaehw0207
1211,[메이플 리부트] 2년전 보보보 사태의 나비효과,김성회의 G식백과,11:26,2023-02-20,오후 7:55,20,Gaming,1.0,kjaehw0207
1212,이 집 따귀 잘 때리네~ 페이커의 정글 벨베스 [Faker Stream Highlight],T1 Faker,6:02,2023-02-20,오후 7:48,20,Gaming,1.0,kjaehw0207
1213,나루토는 완전히 이성을 잃고 소름끼치는 전투를 벌인다 vs 오로치마루,Ashura Uchiha,18:44,2023-02-20,오후 7:30,22,People & Blogs,1.0,kjaehw0207
1214,가아라의 죽음을 본 나루토는 데이다라에게 구미차크라 모드를 보인다,Ashura Uchiha,15:06,2023-02-20,오후 6:58,22,People & Blogs,1.0,kjaehw0207
1215,나루토 vs 페인,나루토 & 나루토 질풍전 모든 배틀,15:56,2023-02-20,오후 6:42,22,People & Blogs,1.0,kjaehw0207
1216,ㄹㅇ 북미 리메이크 아우솔 장인 (※제가 보증함),야옹해 바바 Miaow baba,8:20,2023-02-20,오전 9:15,20,Gaming,1.0,kjaehw0207
1217,백크 르블랑을 만난 럭스1위 [여왕럭스],여왕럭스,11:12,2023-02-20,오전 1:54,20,Gaming,0.27,kjaehw0207
1218,[#무한도전] ★설날 특집 150분 순삭★ 레전드의 향연 《명수는 12살》 보면서 새해 복 많이 받으세요 🎁  | 무한도전⏱오분순삭 MBC111210방송,오분순삭,2:35:18,2023-02-19,오전 11:50,24,Entertainment,0.1,kjaehw0207
1219,한 명만 재미없는 여느 때의 T1│1R LSB vs T1│ 2023 LCK SPRING│울챔스 하이라이트,Wolf,1:03:13,2023-02-19,오전 10:44,20,Gaming,0.0,kjaehw0207
1220,패드립,팍플레이Pacplay,10:54,2023-02-19,오전 10:31,20,Gaming,1.0,kjaehw0207
1221,이럴거면 처음부터 좋게내지말라구!!! 흑흙,_헤징,8:01,2023-02-18,오후 8:40,20,Gaming,1.0,kjaehw0207
1222,아이템이름 영어로 말하면 늙은거라고..?,박나나,10:40,2023-02-18,오후 8:32,20,Gaming,1.0,kjaehw0207
1223,[호그와트 레거시 초대박] 은 해리포터 덕들의 집안잔치일까?,김성회의 G식백과,16:40,2023-02-18,오후 8:21,20,Gaming,1.0,kjaehw0207
1224,칸나의 해리포터 젤리빈 리뷰 (절망편),어떻게 오시가 세명 - 어오세,3:59,2023-02-18,오후 8:20,22,People & Blogs,0.2,kjaehw0207
1225,유행어 뺏겨서 서러운 칸나,버튜버 팬박스,1:53,2023-02-18,오후 8:19,20,Gaming,1.0,kjaehw0207
1226,우치하 클라쓰 보여준다 I 사스케 열전 마지막화 5화,양기철의 그림자,8:56,2023-02-18,오후 8:11,1,Film & Animation,1.0,kjaehw0207
1227,교도소 들어간 우치하 사스케 1화 : 사스케 열전 애니리뷰,양기철의 그림자,8:06,2023-02-18,오후 7:51,1,Film & Animation,0.66,kjaehw0207
1228,"메이플 💊추억 답변 듣고 해탈해서 만든 영상, 리마스터 유기론💊",오징93,8:45,2023-02-18,오후 7:41,20,Gaming,1.0,kjaehw0207
1229,[메이플스토리 맑음] 강원기 디렉터가 라이브로 직접 언급한 일반 월드 VS 리부트 논란 답변 10가지와 곧 패치될 내용 요약 정리,메이플스토리맑음,6:12,2023-02-18,오후 7:37,20,Gaming,1.0,kjaehw0207
1230,주문하신 아지르서폿 나왔읍니다,알빠노,11:25,2023-02-18,오후 7:36,20,Gaming,0.16,kjaehw0207
1231,[롤] 이상한 아이템을 갔던 챔피언들을 알아보자,제갈병춘,5:00,2023-02-18,오후 7:34,20,Gaming,0.44,kjaehw0207
1232,병병병이 21일동안 방송을 키지 않은 이유,병병팬,5:21,2023-02-18,오후 7:33,20,Gaming,0.1,kjaehw0207
1233,정신나간 피카츄 정글,팍플레이Pacplay,8:52,2023-02-18,오후 7:33,20,Gaming,0.1,kjaehw0207
1234,티라모사우르스 | 광동 vs. 브리온 게임3 하이라이트 | 02.18 | 2023 LCK 스프링 스플릿,LCK,9:56,2023-02-18,오후 7:26,20,Gaming,0.51,kjaehw0207
1235,그래도 제가 더 높습니다 | T1 INSIDER vs LSB,T1,3:56,2023-02-18,오후 5:28,20,Gaming,0.1,kjaehw0207
1236,나무 속 겨울잠 자는 여왕말벌 노크해서 깨우기,프응TV,12:41,2023-02-18,오후 5:24,22,People & Blogs,0.23,kjaehw0207
1237,🙏죄송한 일이지만 약오르시죠?^0^ [Keria Stream Highlight],T1 Keria,6:23,2023-02-18,오후 5:23,20,Gaming,0.1,kjaehw0207
1238,배가 고프다고?,너덜트,3:00,2023-02-18,오후 5:20,23,Comedy,1.0,kjaehw0207
1239,뭐야 진짜 궁 썼네ㅋㅋㅋ...? 그럼 내 펜타 킬은?😡 [Gumayusi Stream Highlight],T1 Gumayusi,7:44,2023-02-18,오후 5:12,20,Gaming,1.0,kjaehw0207
1240,나 떨고 있니😆,혜지 hyedib,0:15,2023-02-18,오후 5:12,22,People & Blogs,1.0,kjaehw0207
1241,짧은 치마의 배혜지 기상캐스터 | KBS뉴스 20221111,기상캐스터&아나운서,1:01,2023-02-18,오후 5:12,22,People & Blogs,0.1,kjaehw0207
1242,배혜지 2023년 2월 5일,기캐월드 Caster World,0:43,2023-02-18,오후 5:12,27,Education,1.0,kjaehw0207
1243,ㅈ..짖었다..! | 광동 vs. 브리온 게임1 하이라이트 | 02.18 | 2023 LCK 스프링 스플릿,LCK,7:41,2023-02-18,오후 5:08,20,Gaming,0.34,kjaehw0207
1244,「나루토」 카부토는 오비토에게 예토전생을 보여준다.,키사 메 우치하,10:43,2023-02-18,오후 4:55,28,Science & Technology,0.48,kjaehw0207
1245,지라이야 vs 페인,나루토 & 나루토 질풍전 모든 배틀,15:04,2023-02-18,오후 4:42,22,People & Blogs,1.0,kjaehw0207
1246,나루토는 현인 모드를 훈련 - [나루토 질풍 전],洗う,11:37,2023-02-18,오후 4:40,22,People & Blogs,0.16,kjaehw0207
1247,카카시 & 나루토 vs. 우치하 사스케 [나루토 질풍 전],洗う,13:29,2023-02-18,오후 4:30,22,People & Blogs,0.89,kjaehw0207
1248,"젠지 감코진 교체 요구하는 트럭 시위 등장.. 케리아 ""아시안게임 금메달 자신있다"" DRX 6연패.. 2라운드도 힘들다.. 롤이슈 붐바야게임",붐바야,4:49,2023-02-18,오후 4:25,20,Gaming,1.0,kjaehw0207
1249,"록리 vs 가아라(중급닌자 시험), 록리는 5문을 연다, 가아라는 리의 다리와 팔을 사박궤로 부러뜨린다",키사 메 우치하,15:49,2023-02-18,오후 4:13,20,Gaming,1.0,kjaehw0207
1250,"사스케 록리의 카피한 그림자 무엽을 요로이한테 사용한다, 리는 나루토와 사스케를 간단히 제압한다",키사 메 우치하,14:20,2023-02-18,오후 4:01,20,Gaming,1.0,kjaehw0207
1251,명품 포도의 몰락 230203ㅣTBC뉴스,TBC뉴스,2:22,2023-02-18,오후 4:00,25,News & Politics,1.0,kjaehw0207
1252,T1만이 가지고 있는 차별점 [T1 vs LSB],플레임[이호종],28:01,2023-02-18,오후 3:40,20,Gaming,1.0,kjaehw0207
1253,T1 vs. JDG 매치 하이라이트 | Semi Finals | 10.30 | 2022 월드 챔피언십,LCK,1:11:18,2023-02-18,오후 3:40,20,Gaming,0.0,kjaehw0207
1254,오늘 패배가 더 뼈아픈 이유는.. [김목경 감독-라스칼 Rascal 인터뷰] | 한화생명 vs. 디알엑스 | 2023 LCK 스프링 스플릿 / 이포커스 게임,이포커스 게임,1:15,2023-02-18,오후 3:28,20,Gaming,1.0,kjaehw0207
1255,20분 솔바론으로 게임 터트리는 누누 ㅎㄷㄷ.. 넥타이 장인초대석 [테스터훈],테스터훈 TesterHoon,16:17,2023-02-18,오후 3:14,20,Gaming,0.87,kjaehw0207
1256,"하드카운터 제드 가지고 노는 럭스 장인, 공사현장 장인초대석 [테스터훈]",테스터훈 TesterHoon,11:18,2023-02-18,오후 3:03,20,Gaming,1.0,kjaehw0207
1257,"따라하면 티어가 오른다!  ""정수-나보리-돌풍 미스포츈"" !! 모든 것을 다 갖춘 육각형 원딜!!!",미스포츈외길인생,10:16,2023-02-18,오후 2:46,20,Gaming,0.32,kjaehw0207
1258,펜타킬 해버리는 강철심장 마스터이,홍코노 Hongcono,9:55,2023-02-18,오후 2:40,20,Gaming,1.0,kjaehw0207
1259,강철심장 마스터이 체력4500 딜까지 센거 실화냐?? / Korean MasterYi,개빡마,17:15,2023-02-18,오후 2:37,20,Gaming,1.0,kjaehw0207
1260,쥐잡이 전용 카운터챔프 마스터이ㅋㅋㅋㅋ22킬 쥐새끼 학살 / Korean MasterYi / 개빡마,개빡마,8:59,2023-02-18,오후 2:27,20,Gaming,1.0,kjaehw0207
1261,"""국대탑! 쿵쿵따~ 탑캐리! 쿵따~"" | 2023 LCK 스프링 스플릿",LCK,0:32,2023-02-18,오후 2:26,20,Gaming,0.1,kjaehw0207
1262,[Ep.4] 도전! 롤든컵(feat. 배혜지 아나운서) | 혓바닥터스2,LCK,20:04,2023-02-18,오후 2:07,20,Gaming,1.0,kjaehw0207
1263,카사노바 묘티스몬,최윤석유튜브,0:57,2023-02-18,오후 2:05,1,Film & Animation,1.0,kjaehw0207
1264,마지막 5분이 망친 비운의 수작? (파워 디지몬은 어떻게 끝났을까?),너하나유,15:52,2023-02-18,오후 2:05,1,Film & Animation,0.26,kjaehw0207
1265,묘티스네오몬과 1 대 1로 싸우러 가는 엑스브이몬과 산해,최윤석유튜브,2:10,2023-02-18,오후 2:04,1,Film & Animation,1.0,kjaehw0207
1266,묘티스네오몬의 최후 (심판의 빛),최윤석유튜브,0:39,2023-02-18,오후 2:04,1,Film & Animation,1.0,kjaehw0207
1267,베놈묘티스몬의 최후,최윤석유튜브,1:20,2023-02-18,오후 2:04,1,Film & Animation,0.1,kjaehw0207
1268,디지몬 세계로 온 산해 일행과 묘티스네오몬,최윤석유튜브,2:15,2023-02-18,오후 2:01,1,Film & Animation,1.0,kjaehw0207
1269,묘티스네오몬의 등장,최윤석유튜브,2:14,2023-02-18,오후 1:59,1,Film & Animation,1.0,kjaehw0207
1270,어둠의 꽃을 다 얻은 묘티스몬,최윤석유튜브,1:14,2023-02-18,오후 1:57,1,Film & Animation,1.0,kjaehw0207
1271,블랙워그레이몬 모음 (디지몬 어드벤쳐 02中),흐뭉(フムン),49:42,2023-02-18,오후 1:24,22,People & Blogs,1.0,kjaehw0207
1272,[디지몬 어드벤처] 어둠의사천왕 최후 모음집,의사김재규장군,4:17,2023-02-18,오후 1:19,22,People & Blogs,1.0,kjaehw0207
1273,디지몬이 롤에 나온다면서 ?,천년아리,6:34,2023-02-18,오후 1:19,20,Gaming,0.31,kjaehw0207
1274,이타치사륜안을 써고 반숙 계란을 만들,norika chan,3:39,2023-02-18,오후 1:16,22,People & Blogs,1.0,kjaehw0207
1275,【패치】 LP 시스템이 리워크 된다고..? 승리 +40점 패배 -5점 ?,THIRD[롤 백과사전],2:12,2023-02-18,오후 1:14,20,Gaming,1.0,kjaehw0207
1276,"3년 후, 카카시는 나루토와 사쿠라를 테스트한다, 나루토 & 사쿠라 VS 카카시",키사 메 우치하,8:32,2023-02-18,오후 1:06,22,People & Blogs,1.0,kjaehw0207
1277,"사스케 VS 가아라 중급닌자 시험, 사스케는 처음으로 치도리를 선보인다",키사 메 우치하,17:53,2023-02-18,오후 12:51,20,Gaming,1.0,kjaehw0207
1278,"인원 모두가 중급닌자 선별시험에서 컨닝을 한다, 나루토는 이비키의 중급닌자 시험을 망친다",키사 메 우치하,12:46,2023-02-18,오후 12:42,20,Gaming,1.0,kjaehw0207
1279,나루토 vs 코노하마루 (중급닌자시험),ccloud 99,13:27,2023-02-18,오후 12:41,1,Film & Animation,0.13,kjaehw0207
1280,"나루토 VS 키바 - 중급닌자 시험, 나루토는 키바에게 방귀를 끼고 우즈마키 나루토 연탄으로 이긴다.",키사 메 우치하,12:33,2023-02-18,오후 12:31,20,Gaming,1.0,kjaehw0207
1281,"나루토 vs 네지 - 중급닌자 시험, 나루토는 뜻밖의 일격으로 네지를 이긴다",키사 메 우치하,15:18,2023-02-18,오후 12:20,20,Gaming,1.0,kjaehw0207
1282,히나타의 오래된 짝사랑의 결말! 나루토 더 라스트,Naruto Replay,10:48,2023-02-18,오후 12:16,1,Film & Animation,0.5,kjaehw0207
1283,사쿠라는 나루토에게 고백했지만 거절 당했다,norika chan,4:06,2023-02-18,오후 12:12,22,People & Blogs,1.0,kjaehw0207
1284,"나루토 & 히나타의 결혼식 날, 사스케는 나루토의 결혼을 축하한다, 카카시의 비밀 임무",키사 메 우치하,8:58,2023-02-18,오후 12:03,22,People & Blogs,1.0,kjaehw0207
1285,"「나루토」 나루토는 히나타를 구한다, 히나타는 처음으로 나루토의 9미 모드를 보게 된다.",키사 메 우치하,12:42,2023-02-18,오전 11:58,28,Science & Technology,0.71,kjaehw0207
1286,나루토 이타치에 안긴 사스케 안아보려는 이즈미,Kirk Lawson,0:24,2023-02-18,오전 11:57,22,People & Blogs,1.0,kjaehw0207
1287,사스케는 스사노오로 단조의 몸을 짓이겨 버린다. 단조는 우치하 사스케를 상대로 이자나기를 발동시킨다.,Ashura Uchiha,18:40,2023-02-18,오전 11:40,22,People & Blogs,1.0,kjaehw0207
1288,우치하 형제 VS 카부토. 예토전생 멈추기. 카부토와 이타치의 진실. 이타치가 사스케에게 고백함,norika chan,15:37,2023-02-18,오전 11:25,22,People & Blogs,1.0,kjaehw0207
1289,"「나루토」 발동된 시스이의 궁극의 환술, 코토아마츠카미. 나루토 vs 이타치",키사 메 우치하,11:21,2023-02-18,오전 11:15,28,Science & Technology,1.0,kjaehw0207
1290,"오비토가 우치하 이타치를 경계하는 이유, 이타치 vs 오비토",Ashura Uchiha,10:31,2023-02-18,오전 11:06,22,People & Blogs,1.0,kjaehw0207
1291,「나루토」 나루토와 사스케 vs 육도 오비토 -오비토는 10미의 인주력이 된다,키사 메 우치하,20:07,2023-02-18,오전 10:47,1,Film & Animation,1.0,kjaehw0207
1292,??: 아니 살려달라매;;,박나나,11:06,2023-02-18,오전 10:36,20,Gaming,0.88,kjaehw0207
1293,럭스1위 프로 아지르 농락 해버리는 미드럭스 [여왕럭스],여왕럭스,9:15,2023-02-18,오전 10:27,20,Gaming,1.0,kjaehw0207
1294,그냥 이상한 놈 - 러스트(완),랄로,51:05,2023-02-18,오전 10:20,20,Gaming,0.13,kjaehw0207
1295,험난한 원딜 생존기,PAKA,24:10,2023-02-18,오전 9:54,20,Gaming,1.0,kjaehw0207
1296,한화생명 vs. 디알엑스 | 매치46 하이라이트 | 02.17 | 2023 LCK 스프링 스플릿,LCK,31:54,2023-02-18,오전 9:48,20,Gaming,0.13,kjaehw0207
1297,리브 샌박 vs. T1 | 매치45 하이라이트 | 02.17 | 2023 LCK 스프링 스플릿,LCK,38:29,2023-02-18,오전 2:30,20,Gaming,1.0,kjaehw0207
1298,그저 빛✨ | 리브 샌박 vs. T1 게임2 하이라이트 | 02.17 | 2023 LCK 스프링 스플릿,LCK,7:54,2023-02-18,오전 2:20,20,Gaming,1.0,kjaehw0207
1299,알고보면 불쌍한 '오로치마루' 3분요약,새벽두시,3:23,2023-02-17,오후 1:14,1,Film & Animation,1.0,kjaehw0207
1300,츠나데 & 지라이야 vs 오로치마루,나루토 & 나루토 질풍전 모든 배틀,13:50,2023-02-17,오후 1:14,22,People & Blogs,0.1,kjaehw0207
1301,미츠키 면담 하러 온 오로치마루 _왤케 젊어졌어!?__보루토 34화,암쿠라,0:46,2023-02-17,오후 1:14,1,Film & Animation,1.0,kjaehw0207
1302,사스케 vs 데이다라,나루토 & 나루토 질풍전 모든 배틀,9:59,2023-02-17,오후 1:05,22,People & Blogs,1.0,kjaehw0207
1303,마다라는 나루토와 사스케를 죽이고 모든 미수를 포획한다 - 마다라는 육도선인 모드가 된다,Ashura Uchiha,11:57,2023-02-17,오후 12:53,22,People & Blogs,1.0,kjaehw0207
1304,나루토는 페인에 맞서 싸우기 위해 선인 모드를 베운다 - 나루토는 히나타의 죽음을 보고 꼬리 6개의 상태가 된다.,Ashura Uchiha,24:26,2023-02-17,오후 12:35,22,People & Blogs,1.0,kjaehw0207
1305,페인은 나루토를 잡기 위해 나뭇잎 마을을 공격한다. 고통은 나뭇잎마을 파괴하기 위해 신라천정를 사용한다.,Ashura Uchiha,21:35,2023-02-17,오후 12:16,22,People & Blogs,1.0,kjaehw0207
1306,"카카시는 이타치와 키사메가 나뭇잎 마을로 침투한 것을 눈치챈다, 이타치는 카카시와 사스케에게 츠쿠요미를 건다",키사 메 우치하,18:48,2023-02-17,오후 12:01,20,Gaming,1.0,kjaehw0207
1307,"나루토와 사스케 VS 오로치마루(중급닌자 시험), 오로치마루는 그의 안전을 위해 나루토안의 구미힘을 봉인한다, 나루토는 사스케를 겁쟁이라 부른다",키사 메 우치하,12:42,2023-02-17,오전 11:49,20,Gaming,1.0,kjaehw0207
1308,가아라가 나루토를 구원자이자 친구라고 여기는 이유...,픽스공,9:28,2023-02-17,오전 11:49,1,Film & Animation,0.1,kjaehw0207
1309,나루토는 인주력모드로 모든 인주력을 상대하게 된다,Ashura Uchiha,10:38,2023-02-17,오전 11:47,22,People & Blogs,0.18,kjaehw0207
1310,"기폭인간의 출현, 오로치마루를 만나러온 사스케! [Ep.89]",Naruto Replay,11:55,2023-02-17,오전 11:39,1,Film & Animation,0.86,kjaehw0207
1311,"나루토는 가마키치의 성장에 놀란다, 제 7반 재결합, 오로치마루는 츠나데를 구한다",키사 메 우치하,9:25,2023-02-17,오전 11:30,22,People & Blogs,1.0,kjaehw0207
1312,츠나데는 나루토를 구한다 & 나루토는 나선환을 일주일만에 완성하고 카부토를 이긴다,키사 메 우치하,16:20,2023-02-17,오전 11:18,20,Gaming,1.0,kjaehw0207
1313,종말의 계곡에서의 나루토 VS 사스케 - 1미의 나루토 vs 2단계 주인의 사스케,키사 메 우치하,22:05,2023-02-17,오전 11:04,20,Gaming,1.0,kjaehw0207
1314,"카카시는 최선을 다해 사스케를 상대한다, 사스케는 카카시의 만화경 사륜안을 보고 놀란다",Ashura Uchiha,12:26,2023-02-17,오전 10:54,22,People & Blogs,1.0,kjaehw0207
1315,"[나루토]쵸지,시카마루VS 아스마",norika chan,5:59,2023-02-17,오전 10:50,22,People & Blogs,1.0,kjaehw0207
1316,"예토전생된 호카게와 사스케는 전장에 도착한다, 사스케는 자신이 호카게가 되고 싶다고 말한다, 미나토가 가장 빠른 닌자인 이유",키사 메 우치하,8:53,2023-02-17,오전 10:46,22,People & Blogs,1.0,kjaehw0207
1317,"예토전생된 자부자는 카카시에게 나루토에 대해 묻는다, 카카시는 하쿠에게 자부자가 하쿠의 죽음 이후 울었다는 사실을 알려준다",키사 메 우치하,8:04,2023-02-17,오전 10:39,22,People & Blogs,1.0,kjaehw0207
1318,[ 나루토 명장면 ] 나루토 [카카시vs자부자] -지금의 너로선 날 이길 수 없다-,Teresia Heredia,13:09,2023-02-17,오전 10:28,1,Film & Animation,1.0,kjaehw0207
1319,사스케는 이타치의 눈을 받고 나뭇잎을 치려한다. 백제츠는 사스케를 공격한다,Ashura Uchiha,16:23,2023-02-17,오전 10:27,22,People & Blogs,0.1,kjaehw0207
1320,[나루토 명장면] 사스케 vs 이타치,호두간식도둑,19:31,2023-02-17,오전 10:12,22,People & Blogs,1.0,kjaehw0207
1321,사스케는 오로치마루의 전생술을 깨뜨리고 그를 흡수한다. 오로치마루 vs 우치하 사스케,Ashura Uchiha,10:04,2023-02-17,오전 10:04,22,People & Blogs,1.0,kjaehw0207
1322,사스케는 아카츠키에 합류해 8미를 공격한다. 만화경 사륜안을 처음 사용하는 사스케,Ashura Uchiha,11:51,2023-02-17,오전 9:55,22,People & Blogs,1.0,kjaehw0207
1323,"카카시는 완전한 스사노오를 쓴다 & 각성한 카무이, 나루토, 사스케와 사스케는 카구야를 봉인한다",키사 메 우치하,9:25,2023-02-17,오전 9:47,22,People & Blogs,1.0,kjaehw0207
1324,"흑제츠는 마다라를 배신한다, 제츠는 오오츠츠키 카구야를 부활시킨다, 나루토와 사스케 VS 카구야",키사 메 우치하,9:23,2023-02-17,오전 9:39,22,People & Blogs,1.0,kjaehw0207
1325,"사스케 vs. 제츠(나루토), 사스케 시험 새로운 눈 [나루토 질풍 전]",洗う,11:10,2023-02-17,오전 9:39,22,People & Blogs,0.1,kjaehw0207
1326,더 파이팅 완결까지 한 번에 몰아보기! 보고 보고 또 봐도 아직 다 못 봤네..,시간순삭티브이,3:33:14,2023-02-17,오전 2:46,1,Film & Animation,0.34,kjaehw0207
1327,[나루토] 19분만에 보는 '지라이야' 일대기,픽스공,19:12,2023-02-17,오전 2:26,1,Film & Animation,1.0,kjaehw0207
1328,눈깔 만화라 불리는 원흉 사륜안의 모든 것! (능력 및 리스크),픽스공,10:12,2023-02-17,오전 2:16,1,Film & Animation,1.0,kjaehw0207
1329,GM1 럭스1위 여왕럭스,여왕럭스,6:41:46,2023-02-17,오전 2:16,20,Gaming,0.0,kjaehw0207
1330,신에 버금가는 능력을 가진 눈깔 윤회안의 모든 것!,픽스공,8:47,2023-02-17,오전 2:10,1,Film & Animation,0.4,kjaehw0207
1331,카구야를 봉인한 후 돌변하는 사스케! 지폭천성으로 미수를 가두다!,Naruto Replay,13:24,2023-02-17,오전 1:58,1,Film & Animation,1.0,kjaehw0207
1332,롤 한 판 할래? #shorts,다우소,0:22,2023-02-17,오전 1:28,23,Comedy,1.0,kjaehw0207
1333,모데카이저 게임 못하게 하는 트페 [종탁이],종탁이,1:00,2023-02-17,오전 1:28,20,Gaming,1.0,kjaehw0207
1334,이거 누가 만들었을까?,롤알못,3:39,2023-02-16,오후 5:59,20,Gaming,0.45,kjaehw0207
1335,롤도사 베릴의 에이징 커브? 소통 문제? 메타 적응 실패? DRX 부진의 끝이 안보인다.. 한화생명 바이퍼 활약으로 농심 잡았다.. 롤이슈 붐바야,붐바야,3:44,2023-02-16,오후 5:55,20,Gaming,1.0,kjaehw0207
1336,MZ 이렐리아,PAKA,21:58,2023-02-16,오후 5:35,20,Gaming,1.0,kjaehw0207
1337,크리스마스 기념 롤 유저가 만든 겨울맵 ㅋㅋㅋ,세유,1:31,2023-02-16,오후 5:34,20,Gaming,1.0,kjaehw0207
1338,딜세트 VS 공속세트,세유,1:24,2023-02-16,오후 5:32,20,Gaming,1.0,kjaehw0207
